id,label
603,1
604,0
605,1
606,1
607,1
608,1
609,1
610,0
611,1
612,1
613,0
614,1
615,1
616,1
617,1
618,0
619,1
620,0
621,0
622,0
623,1
624,1
625,1
626,0
627,0
628,0
629,0
630,1
631,1
632,0
633,0
634,0
635,0
636,1
637,0
638,0
639,0
640,0
641,0
642,1
643,0
644,1
645,1
646,1
647,0
648,1
649,0
650,1
651,1
652,0
653,0
654,1
655,1
656,1
657,1
658,0
659,1
660,0
661,1
662,0
663,0
664,1
665,0
666,1
667,1
668,1
669,0
670,1
671,0
672,0
673,1
674,0
675,1
676,1
677,1
678,0
679,0
680,0
681,0
682,1
683,0
684,1
685,1
686,0
687,1
688,1
689,1
690,1
691,1
692,1
693,0
694,1
695,0
696,1
697,1
698,1
699,0
700,1
701,1
702,1
703,0
704,1
705,1
706,1
707,0
708,1
709,1
710,0
711,0
712,0
713,1
714,1
715,1
716,0
717,1
718,0
719,1
720,0
721,1
722,1
723,0
724,0
725,1
726,0
727,0
728,1
729,0
730,1
731,1
732,0
733,0
734,1
735,0
736,1
737,0
738,1
739,0
740,1
741,1
742,1
743,1
744,1
745,0
746,1
747,0
748,1
749,1
750,0
751,1
752,0
753,0
754,1
755,0
756,0
757,1
758,1
759,0
760,0
761,1
762,0
763,0
764,1
765,1
766,1
767,0
768,1
769,0
770,1
771,0
772,0
773,1
774,0
775,0
776,1
777,1
778,1
779,1
780,1
781,0
782,1
783,0
784,1
785,1
786,1
787,1
788,0
789,1
790,0
791,0
792,1
793,1
794,0
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,0
804,0
805,0
806,0
807,0
808,1
809,1
810,0
811,1
812,1
813,1
814,1
815,0
816,0
817,1
818,1
819,0
820,0
821,1
822,0
823,1
824,1
825,0
826,0
827,0
828,1
829,1
830,0
831,0
832,0
833,1
834,1
835,0
836,1
837,1
838,0
839,1
840,1
841,1
842,1
843,1
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,1
852,1
853,1
854,0
855,1
856,0
857,0
858,0
859,1
860,1
861,0
862,1
863,0
864,0
865,1
866,0
867,0
868,1
869,0
870,0
871,1
872,1
873,1
874,1
875,0
876,0
877,1
878,0
879,0
880,0
881,0
882,1
883,1
884,0
885,1
886,0
887,0
888,0
889,1
890,1
891,0
892,1
893,1
894,1
895,1
896,0
897,1
898,1
899,0
900,0
901,0
902,1
903,1
904,0
905,1
906,0
907,1
908,1
909,0
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,0
924,1
925,1
926,1
927,1
928,0
929,1
930,1
931,0
932,1
933,1
934,0
935,1
936,1
937,1
938,1
939,0
940,0
941,1
942,0
943,1
944,1
945,1
946,0
947,0
948,1
949,1
950,1
951,1
952,1
953,1
954,0
955,0
956,1
957,1
958,1
959,0
960,0
961,0
962,0
963,1
964,1
965,1
966,0
967,0
968,1
969,0
970,0
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,0
979,0
980,1
981,0
982,0
983,1
984,0
985,1
986,1
987,1
988,1
989,0
990,1
991,1
992,1
993,1
994,0
995,0
996,1
997,0
998,0
999,1
1000,0
1001,0
1002,1
1003,0
1004,0
1005,1
1006,1
1007,1
1008,1
1009,0
1010,0
1011,1
1012,1
1013,0
1014,0
1015,0
1016,1
1017,0
1018,1
1019,1
1020,0
1021,0
1022,1
1023,0
1024,0
1025,1
1026,1
1027,1
1028,0
1029,0
1030,0
1031,1
1032,0
1033,0
1034,0
1035,0
1036,0
1037,1
1038,1
1039,1
1040,0
1041,1
1042,0
1043,1
1044,1
1045,1
1046,0
1047,0
1048,1
1049,1
1050,1
1051,0
1052,0
1053,1
1054,1
1055,1
1056,0
1057,1
1058,0
1059,1
1060,1
1061,0
1062,1
1063,1
1064,1
1065,1
1066,0
1067,1
1068,1
1069,0
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,1
1083,1
1084,1
1085,1
1086,1
1087,0
1088,0
1089,1
1090,1
1091,0
1092,1
1093,0
1094,0
1095,0
1096,1
1097,1
1098,1
1099,0
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,1
1107,0
1108,1
1109,1
1110,0
1111,1
1112,0
1113,1
1114,1
1115,0
1116,1
1117,0
1118,1
1119,0
1120,1
1121,0
1122,0
1123,1
1124,0
1125,1
1126,0
1127,1
1128,1
1129,1
1130,0
1131,1
1132,1
1133,0
1134,1
1135,0
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,1
1143,1
1144,0
1145,1
1146,1
1147,1
1148,0
1149,1
1150,1
1151,0
1152,1
1153,1
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,1
1162,1
1163,0
1164,0
1165,0
1166,1
1167,0
1168,0
1169,1
1170,1
1171,1
1172,0
1173,0
1174,0
1175,1
1176,0
1177,0
1178,0
1179,1
1180,1
1181,1
1182,1
1183,1
1184,0
1185,0
1186,0
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,0
1195,1
1196,0
1197,0
1198,1
1199,1
1200,1
1201,0
1202,0
1203,0
1204,0
1205,1
1206,1
1207,0
1208,1
1209,1
1210,1
1211,0
1212,1
1213,1
1214,1
1215,1
1216,0
1217,0
1218,0
1219,1
1220,0
1221,1
1222,1
1223,0
1224,1
1225,1
1226,0
1227,1
1228,1
1229,1
1230,1
1231,0
1232,1
1233,0
1234,1
1235,1
1236,0
1237,0
1238,1
1239,1
1240,0
1241,0
1242,1
1243,1
1244,1
1245,0
1246,1
1247,1
1248,0
1249,0
1250,0
1251,1
1252,1
1253,1
1254,1
1255,0
1256,0
1257,1
1258,1
1259,1
1260,1
1261,0
1262,1
1263,1
1264,0
1265,1
1266,1
1267,0
1268,1
1269,0
1270,0
1271,0
1272,0
1273,0
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,1
1281,0
1282,1
1283,1
1284,1
1285,1
1286,0
1287,1
1288,1
1289,0
1290,1
1291,0
1292,1
1293,0
1294,1
1295,0
1296,1
1297,0
1298,1
1299,1
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,1
1307,1
1308,0
1309,1
1310,0
1311,1
1312,0
1313,0
1314,0
1315,1
1316,1
1317,0
1318,1
1319,1
1320,1
1321,1
1322,1
1323,0
1324,0
1325,0
1326,0
1327,1
1328,0
1329,0
1330,0
1331,1
1332,0
1333,1
1334,1
1335,1
1336,1
1337,1
1338,0
1339,1
1340,0
1341,0
1342,0
1343,1
1344,0
1345,0
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,0
1354,0
1355,1
1356,0
1357,0
1358,1
1359,1
1360,0
1361,1
1362,0
1363,1
1364,0
1365,1
1366,0
1367,0
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,0
1375,0
1376,0
1377,1
1378,1
1379,1
1380,0
1381,0
1382,0
1383,0
1384,0
1385,1
1386,0
1387,0
1388,1
1389,0
1390,1
1391,0
1392,0
1393,1
1394,0
1395,1
1396,0
1397,1
1398,1
1399,1
1400,0
1401,0
1402,1
1403,0
1404,1
1405,0
1406,0
1407,0
1408,0
1409,1
1410,1
1411,1
1412,1
1413,1
1414,0
1415,0
1416,1
1417,0
1418,0
1419,0
1420,0
1421,1
1422,1
1423,0
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,1
1431,0
1432,1
1433,1
1434,0
1435,0
1436,1
1437,1
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,0
1445,0
1446,1
1447,1
1448,1
1449,0
1450,1
1451,1
1452,1
1453,1
1454,0
1455,1
1456,0
1457,1
1458,0
1459,1
1460,1
1461,1
1462,1
1463,0
1464,1
1465,1
1466,1
1467,0
1468,0
1469,0
1470,0
1471,1
1472,1
1473,1
1474,0
1475,0
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,0
1485,0
1486,1
1487,1
1488,1
1489,0
1490,0
1491,1
1492,0
1493,0
1494,1
1495,0
1496,1
1497,0
1498,1
1499,1
1500,1
1501,0
1502,1
1503,0
1504,1
1505,0
1506,1
1507,1
1508,1
1509,1
1510,0
1511,1
1512,0
1513,0
1514,0
1515,0
1516,1
1517,0
1518,0
1519,1
1520,1
1521,0
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,0
1529,0
1530,1
1531,0
1532,1
1533,0
1534,0
1535,1
1536,0
1537,0
1538,0
1539,1
1540,1
1541,1
1542,0
1543,1
1544,0
1545,0
1546,1
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,0
1558,1
1559,1
1560,0
1561,0
1562,1
1563,0
1564,0
1565,0
1566,0
1567,0
1568,1
1569,1
1570,0
1571,0
1572,1
1573,0
1574,1
1575,1
1576,1
1577,0
1578,1
1579,0
1580,1
1581,0
1582,1
1583,1
1584,0
1585,1
1586,1
1587,1
1588,1
1589,0
1590,1
1591,1
1592,1
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,0
1600,1
1601,0
1602,0
1603,0
1604,0
1605,1
1606,1
1607,0
1608,0
1609,0
1610,0
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,0
1618,1
1619,1
1620,0
1621,1
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,1
1630,0
1631,1
1632,0
1633,0
1634,1
1635,0
1636,1
1637,0
1638,1
1639,1
1640,0
1641,0
1642,0
1643,0
1644,0
1645,1
1646,0
1647,0
1648,0
1649,0
1650,1
1651,1
1652,0
1653,0
1654,0
1655,0
1656,0
1657,1
1658,1
1659,0
1660,1
1661,1
1662,0
1663,1
1664,1
1665,0
1666,0
1667,1
1668,1
1669,1
1670,0
1671,1
1672,1
1673,0
1674,0
1675,1
1676,1
1677,1
1678,0
1679,1
1680,1
1681,1
1682,1
1683,0
1684,1
1685,1
1686,1
1687,1
1688,0
1689,0
1690,1
1691,0
1692,0
1693,0
1694,0
1695,1
1696,1
1697,0
1698,1
1699,1
1700,1
1701,1
1702,0
1703,1
1704,1
1705,0
1706,1
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,1
1717,1
1718,1
1719,1
1720,0
1721,1
1722,0
1723,1
1724,1
1725,0
1726,0
1727,0
1728,0
1729,1
1730,1
1731,0
1732,0
1733,0
1734,1
1735,0
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,0
1745,1
1746,0
1747,0
1748,0
1749,1
1750,1
1751,0
1752,0
1753,0
1754,0
1755,1
1756,1
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,0
1778,0
1779,0
1780,1
1781,1
1782,0
1783,1
1784,1
1785,0
1786,1
1787,0
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,0
1795,1
1796,1
1797,1
1798,1
1799,1
1800,0
1801,0
1802,0
1803,1
1804,1
1805,1
1806,1
1807,1
1808,0
1809,0
1810,1
1811,1
1812,0
1813,1
1814,1
1815,0
1816,0
1817,1
1818,1
1819,0
1820,0
1821,1
1822,1
1823,1
1824,1
1825,1
1826,0
1827,1
1828,0
1829,1
1830,0
1831,0
1832,1
1833,0
1834,1
1835,0
1836,0
1837,0
1838,1
1839,1
1840,1
1841,1
1842,0
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,0
1850,0
1851,0
1852,0
1853,1
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,0
1861,1
1862,0
1863,1
1864,1
1865,0
1866,0
1867,1
1868,1
1869,0
1870,0
1871,0
1872,1
1873,0
1874,1
1875,1
1876,1
1877,1
1878,1
1879,0
1880,0
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,0
1889,1
1890,0
1891,1
1892,0
1893,0
1894,0
1895,0
1896,0
1897,1
1898,1
1899,1
1900,0
1901,0
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,0
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,1
1916,0
1917,0
1918,0
1919,0
1920,1
1921,0
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,1
1929,1
1930,1
1931,0
1932,1
1933,1
1934,0
1935,1
1936,1
1937,0
1938,0
1939,1
1940,1
1941,0
1942,1
1943,0
1944,0
1945,0
1946,0
1947,1
1948,0
1949,1
1950,0
1951,0
1952,1
1953,1
1954,1
1955,1
1956,0
1957,1
1958,1
1959,0
1960,0
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,0
1970,1
1971,0
1972,0
1973,1
1974,1
1975,1
1976,1
1977,0
1978,1
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,1
1989,0
1990,1
1991,1
1992,1
1993,1
1994,0
1995,1
1996,1
1997,1
1998,0
1999,1
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,0
2007,1
2008,1
2009,0
2010,0
2011,0
2012,0
2013,0
2014,1
2015,1
2016,0
2017,0
2018,1
2019,0
2020,0
2021,1
2022,1
2023,0
2024,0
2025,0
2026,0
2027,1
2028,0
2029,1
2030,1
2031,1
2032,1
2033,0
2034,1
2035,0
2036,1
2037,1
2038,0
2039,1
2040,1
2041,1
2042,0
2043,0
2044,1
2045,0
2046,0
2047,1
2048,1
2049,0
2050,1
2051,0
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,0
2064,0
2065,1
2066,1
2067,0
2068,0
2069,0
2070,1
2071,1
2072,0
2073,1
2074,1
2075,1
2076,0
2077,1
2078,0
2079,1
2080,1
2081,0
2082,1
2083,0
2084,1
2085,0
2086,0
2087,0
2088,0
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,0
2099,1
2100,1
2101,1
2102,1
2103,1
2104,0
2105,0
2106,0
2107,1
2108,1
2109,0
2110,1
2111,1
2112,1
2113,1
2114,0
2115,0
2116,1
2117,1
2118,1
2119,0
2120,1
2121,1
2122,1
2123,0
2124,1
2125,1
2126,1
2127,1
2128,0
2129,0
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,0
2138,0
2139,0
2140,0
2141,1
2142,1
2143,0
2144,1
2145,1
2146,1
2147,1
2148,0
2149,0
2150,1
2151,0
2152,0
2153,0
2154,0
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,0
2163,1
2164,0
2165,1
2166,1
2167,1
2168,0
2169,0
2170,1
2171,0
2172,0
2173,1
2174,1
2175,1
2176,0
2177,0
2178,0
2179,1
2180,1
2181,1
2182,1
2183,0
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,0
2191,0
2192,0
2193,1
2194,1
2195,1
2196,0
2197,1
2198,1
2199,0
2200,1
2201,1
2202,1
2203,1
2204,1
2205,0
2206,0
2207,0
2208,1
2209,1
2210,1
2211,1
2212,1
2213,0
2214,1
2215,0
2216,1
2217,0
2218,1
2219,1
2220,0
2221,0
2222,0
2223,0
2224,1
2225,0
2226,1
2227,1
2228,1
2229,0
2230,1
2231,0
2232,1
2233,1
2234,0
2235,1
2236,1
2237,1
2238,1
2239,0
2240,1
2241,1
2242,0
2243,1
2244,1
2245,0
2246,1
2247,1
2248,0
2249,1
2250,1
2251,1
2252,1
2253,1
2254,0
2255,0
2256,0
2257,1
2258,1
2259,0
2260,1
2261,1
2262,1
2263,1
2264,0
2265,1
2266,1
2267,1
2268,1
2269,0
2270,0
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,1
2278,1
2279,0
2280,1
2281,0
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,0
2291,1
2292,0
2293,1
2294,1
2295,1
2296,0
2297,1
2298,0
2299,0
2300,0
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,0
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,0
2319,0
2320,1
2321,0
2322,1
2323,0
2324,0
2325,0
2326,1
2327,0
2328,1
2329,1
2330,1
2331,1
2332,1
2333,0
2334,1
2335,1
2336,1
2337,0
2338,0
2339,1
2340,1
2341,1
2342,0
2343,1
2344,0
2345,1
2346,1
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,0
2354,0
2355,1
2356,0
2357,0
2358,1
2359,1
2360,1
2361,1
2362,0
2363,0
2364,1
2365,0
2366,1
2367,0
2368,1
2369,0
2370,0
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,0
2380,0
2381,1
2382,0
2383,0
2384,1
2385,0
2386,1
2387,0
2388,1
2389,0
2390,0
2391,0
2392,1
2393,0
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,0
2404,0
2405,1
2406,0
2407,1
2408,1
2409,1
2410,1
2411,1
2412,0
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,0
2423,0
2424,1
2425,1
2426,0
2427,1
2428,1
2429,1
2430,0
2431,0
2432,0
2433,1
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,0
2443,1
2444,1
2445,1
2446,0
2447,0
2448,0
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,0
2456,0
2457,1
2458,0
2459,0
2460,0
2461,0
2462,1
2463,1
2464,1
2465,0
2466,0
2467,1
2468,1
2469,0
2470,1
2471,0
2472,0
2473,1
2474,1
2475,0
2476,1
2477,1
2478,1
2479,1
2480,0
2481,1
2482,0
2483,1
2484,0
2485,1
2486,1
2487,0
2488,1
2489,1
2490,1
2491,1
2492,1
2493,0
2494,0
2495,0
2496,0
2497,1
2498,1
2499,0
2500,0
2501,1
2502,1
2503,0
2504,0
2505,0
2506,0
2507,0
2508,1
2509,1
2510,0
2511,1
2512,1
2513,0
2514,1
2515,1
2516,0
2517,0
2518,1
2519,1
2520,0
2521,0
2522,1
2523,1
2524,1
2525,1
2526,0
2527,0
2528,1
2529,1
2530,1
2531,0
2532,0
2533,1
2534,1
2535,0
2536,1
2537,0
2538,1
2539,1
2540,0
2541,1
2542,1
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,1
2550,1
2551,1
2552,1
2553,0
2554,0
2555,0
2556,0
2557,1
2558,1
2559,1
2560,0
2561,0
2562,1
2563,0
2564,0
2565,1
2566,0
2567,1
2568,1
2569,0
2570,1
2571,0
2572,1
2573,1
2574,0
2575,0
2576,1
2577,0
2578,1
2579,1
2580,1
2581,1
2582,0
2583,1
2584,0
2585,1
2586,0
2587,1
2588,0
2589,1
2590,1
2591,1
2592,0
2593,1
2594,1
2595,1
2596,0
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,1
2605,0
2606,1
2607,0
2608,1
2609,1
2610,0
2611,0
2612,1
2613,1
2614,0
2615,1
2616,1
2617,0
2618,0
2619,1
2620,1
2621,1
2622,1
2623,0
2624,0
2625,1
2626,0
2627,1
2628,1
2629,1
2630,0
2631,1
2632,1
2633,1
2634,1
2635,1
2636,0
2637,0
2638,1
2639,0
2640,1
2641,1
2642,1
2643,0
2644,1
2645,0
2646,1
2647,0
2648,1
2649,1
2650,0
2651,0
2652,0
2653,0
2654,0
2655,1
2656,0
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,1
2673,1
2674,0
2675,1
2676,1
2677,0
2678,0
2679,1
2680,1
2681,0
2682,0
2683,1
2684,0
2685,0
2686,1
2687,0
2688,1
2689,0
2690,1
2691,1
2692,0
2693,1
2694,1
2695,0
2696,0
2697,0
2698,0
2699,0
2700,1
2701,1
2702,0
2703,0
2704,1
2705,1
2706,1
2707,1
2708,0
2709,0
2710,0
2711,1
2712,1
2713,0
2714,0
2715,0
2716,1
2717,0
2718,0
2719,1
2720,1
2721,1
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,1
2731,0
2732,1
2733,1
2734,1
2735,1
2736,1
2737,0
2738,1
2739,1
2740,0
2741,1
2742,1
2743,0
2744,1
2745,0
2746,0
2747,1
2748,1
2749,1
2750,1
2751,1
2752,1
2753,0
2754,0
2755,0
2756,0
2757,1
2758,1
2759,0
2760,0
2761,1
2762,1
2763,0
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,0
2771,1
2772,1
2773,1
2774,1
2775,0
2776,0
2777,1
2778,0
2779,1
2780,0
2781,1
2782,0
2783,1
2784,0
2785,1
2786,0
2787,1
2788,1
2789,1
2790,1
2791,0
2792,0
2793,0
2794,1
2795,1
2796,1
2797,1
2798,0
2799,0
2800,0
2801,0
2802,1
2803,1
2804,0
2805,1
2806,1
2807,1
2808,1
2809,1
2810,0
2811,1
2812,1
2813,1
2814,0
2815,0
2816,0
2817,1
2818,1
2819,1
2820,0
2821,1
2822,0
2823,0
2824,1
2825,1
2826,0
2827,1
2828,1
2829,1
2830,0
2831,1
2832,1
2833,0
2834,1
2835,1
2836,0
2837,1
2838,0
2839,0
2840,1
2841,0
2842,1
2843,0
2844,1
2845,1
2846,0
2847,0
2848,1
2849,0
2850,1
2851,0
2852,1
2853,0
2854,0
2855,0
2856,1
2857,1
2858,0
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,1
2866,0
2867,1
2868,0
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,0
2876,0
2877,1
2878,0
2879,0
2880,0
2881,1
2882,0
2883,1
2884,1
2885,0
2886,0
2887,1
2888,0
2889,0
2890,0
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,0
2904,1
2905,1
2906,0
2907,1
2908,0
2909,0
2910,1
2911,1
2912,0
2913,1
2914,1
2915,0
2916,1
2917,1
2918,0
2919,0
2920,1
2921,1
2922,0
2923,0
2924,1
2925,1
2926,1
2927,1
2928,1
2929,0
2930,1
2931,1
2932,1
2933,0
2934,1
2935,1
2936,0
2937,1
2938,1
2939,0
2940,1
2941,1
2942,0
2943,0
2944,1
2945,1
2946,0
2947,0
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,1
2955,1
2956,0
2957,0
2958,1
2959,0
2960,0
2961,1
2962,1
2963,1
2964,1
2965,1
2966,1
2967,1
2968,1
2969,1
2970,0
2971,1
2972,0
2973,0
2974,0
2975,1
2976,0
2977,1
2978,1
2979,0
2980,1
2981,1
2982,1
2983,0
2984,1
2985,0
2986,1
2987,0
2988,0
2989,1
2990,0
2991,0
2992,1
2993,0
2994,1
2995,0
2996,1
2997,1
2998,0
